,metric,split,value,relation,y_type,model
762,accuracy,dev,0.18421052631578946,Cause-Effect,causal_stength_nec,conceptnet
763,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_nec,conceptnet
764,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_nec,conceptnet
765,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_nec,conceptnet
766,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_nec,conceptnet
767,accuracy,test,0.1702127659574468,Cause-Effect,causal_stength_nec,conceptnet
768,accuracy,dev,0.21052631578947367,Cause-Effect,causal_stength_nec,conceptnet
769,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_nec,conceptnet
770,accuracy,dev,0.05263157894736842,Cause-Effect,causal_stength_suf,conceptnet
771,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_suf,conceptnet
772,accuracy,dev,0.10526315789473684,Cause-Effect,causal_stength_suf,conceptnet
773,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_suf,conceptnet
774,accuracy,dev,0.15789473684210525,Cause-Effect,causal_stength_suf,conceptnet
775,accuracy,test,0.2765957446808511,Cause-Effect,causal_stength_suf,conceptnet
776,accuracy,dev,0.18421052631578946,Cause-Effect,causal_stength_suf,conceptnet
777,accuracy,test,0.1702127659574468,Cause-Effect,causal_stength_suf,conceptnet
778,accuracy,dev,0.15789473684210525,Cause-Effect,causal_stength_suf,conceptnet
779,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_suf,conceptnet
780,accuracy,dev,0.18421052631578946,Cause-Effect,causal_stength_0.5,conceptnet
781,accuracy,test,0.2127659574468085,Cause-Effect,causal_stength_0.5,conceptnet
782,accuracy,dev,0.07894736842105263,Cause-Effect,causal_stength_0.5,conceptnet
783,accuracy,test,0.2127659574468085,Cause-Effect,causal_stength_0.5,conceptnet
784,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.5,conceptnet
785,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.5,conceptnet
786,accuracy,dev,0.18421052631578946,Cause-Effect,causal_stength_0.5,conceptnet
787,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.5,conceptnet
788,accuracy,dev,0.10526315789473684,Cause-Effect,causal_stength_0.5,conceptnet
789,accuracy,test,0.1702127659574468,Cause-Effect,causal_stength_0.5,conceptnet
790,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.7,conceptnet
791,accuracy,test,0.2765957446808511,Cause-Effect,causal_stength_0.7,conceptnet
792,accuracy,dev,0.05263157894736842,Cause-Effect,causal_stength_0.7,conceptnet
793,accuracy,test,0.2127659574468085,Cause-Effect,causal_stength_0.7,conceptnet
794,accuracy,dev,0.21052631578947367,Cause-Effect,causal_stength_0.7,conceptnet
795,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.7,conceptnet
796,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.7,conceptnet
797,accuracy,test,0.2765957446808511,Cause-Effect,causal_stength_0.7,conceptnet
798,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_0.7,conceptnet
799,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_0.7,conceptnet
800,accuracy,dev,0.13157894736842105,Cause-Effect,causal_stength_0.9,conceptnet
801,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.9,conceptnet
802,accuracy,dev,0.21052631578947367,Cause-Effect,causal_stength_0.9,conceptnet
803,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_0.9,conceptnet
804,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_0.9,conceptnet
805,accuracy,test,0.2553191489361702,Cause-Effect,causal_stength_0.9,conceptnet
806,accuracy,dev,0.23684210526315788,Cause-Effect,causal_stength_0.9,conceptnet
807,accuracy,test,0.14893617021276595,Cause-Effect,causal_stength_0.9,conceptnet
808,accuracy,dev,0.15789473684210525,Cause-Effect,causal_stength_0.9,conceptnet
809,accuracy,test,0.1702127659574468,Cause-Effect,causal_stength_0.9,conceptnet
810,accuracy,dev,0.13157894736842105,Cause-Effect,causal_stength_1.0,conceptnet
811,accuracy,test,0.2127659574468085,Cause-Effect,causal_stength_1.0,conceptnet
812,accuracy,dev,0.18421052631578946,Cause-Effect,causal_stength_1.0,conceptnet
813,accuracy,test,0.23404255319148937,Cause-Effect,causal_stength_1.0,conceptnet
814,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_1.0,conceptnet
815,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_1.0,conceptnet
816,accuracy,dev,0.2631578947368421,Cause-Effect,causal_stength_1.0,conceptnet
817,accuracy,test,0.1702127659574468,Cause-Effect,causal_stength_1.0,conceptnet
818,accuracy,dev,0.21052631578947367,Cause-Effect,causal_stength_1.0,conceptnet
819,accuracy,test,0.19148936170212766,Cause-Effect,causal_stength_1.0,conceptnet
820,accuracy,dev,0.35,Cause-Effect,avg_freq_uni,conceptnet
821,accuracy,test,0.3469387755102041,Cause-Effect,avg_freq_uni,conceptnet
822,accuracy,dev,0.275,Cause-Effect,avg_freq_uni,conceptnet
823,accuracy,test,0.2857142857142857,Cause-Effect,avg_freq_uni,conceptnet
824,accuracy,dev,0.375,Cause-Effect,avg_freq_uni,conceptnet
825,accuracy,test,0.2857142857142857,Cause-Effect,avg_freq_uni,conceptnet
826,accuracy,dev,0.225,Cause-Effect,avg_freq_uni,conceptnet
827,accuracy,test,0.24489795918367346,Cause-Effect,avg_freq_uni,conceptnet
828,accuracy,dev,0.325,Cause-Effect,avg_freq_uni,conceptnet
829,accuracy,test,0.2653061224489796,Cause-Effect,avg_freq_uni,conceptnet
830,accuracy,dev,0.225,Cause-Effect,avg_freq_bi,conceptnet
831,accuracy,test,0.32653061224489793,Cause-Effect,avg_freq_bi,conceptnet
832,accuracy,dev,0.35,Cause-Effect,avg_freq_bi,conceptnet
833,accuracy,test,0.2653061224489796,Cause-Effect,avg_freq_bi,conceptnet
834,accuracy,dev,0.35,Cause-Effect,avg_freq_bi,conceptnet
835,accuracy,test,0.3877551020408163,Cause-Effect,avg_freq_bi,conceptnet
836,accuracy,dev,0.275,Cause-Effect,avg_freq_bi,conceptnet
837,accuracy,test,0.3673469387755102,Cause-Effect,avg_freq_bi,conceptnet
838,accuracy,dev,0.35,Cause-Effect,avg_freq_bi,conceptnet
839,accuracy,test,0.32653061224489793,Cause-Effect,avg_freq_bi,conceptnet
