,metric,relation,split,value,y_type,model
752,accuracy,Cause-Effect,dev,0.3611111111111111,P(C|E),conceptnet
753,accuracy,Cause-Effect,test,0.2765957446808511,P(C|E),conceptnet
754,accuracy,Cause-Effect,dev,0.2702702702702703,P(C|E),conceptnet
755,accuracy,Cause-Effect,test,0.17391304347826086,P(C|E),conceptnet
756,accuracy,Cause-Effect,dev,0.1891891891891892,P(C|E),conceptnet
757,accuracy,Cause-Effect,test,0.20454545454545456,P(C|E),conceptnet
758,accuracy,Cause-Effect,dev,0.1891891891891892,P(C|E),conceptnet
759,accuracy,Cause-Effect,test,0.23255813953488372,P(C|E),conceptnet
760,accuracy,Cause-Effect,dev,0.16666666666666666,causal_stength_nec,conceptnet
761,accuracy,Cause-Effect,test,0.125,causal_stength_nec,conceptnet
762,accuracy,Cause-Effect,dev,0.1111111111111111,causal_stength_nec,conceptnet
763,accuracy,Cause-Effect,test,0.20833333333333334,causal_stength_nec,conceptnet
764,accuracy,Cause-Effect,dev,0.1891891891891892,causal_stength_nec,conceptnet
765,accuracy,Cause-Effect,test,0.20454545454545456,causal_stength_nec,conceptnet
766,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_nec,conceptnet
767,accuracy,Cause-Effect,test,0.25,causal_stength_nec,conceptnet
768,accuracy,Cause-Effect,dev,0.21621621621621623,causal_stength_nec,conceptnet
769,accuracy,Cause-Effect,test,0.2558139534883721,causal_stength_nec,conceptnet
770,accuracy,Cause-Effect,dev,0.1388888888888889,causal_stength_suf,conceptnet
771,accuracy,Cause-Effect,test,0.25,causal_stength_suf,conceptnet
772,accuracy,Cause-Effect,dev,0.25,causal_stength_suf,conceptnet
773,accuracy,Cause-Effect,test,0.25,causal_stength_suf,conceptnet
774,accuracy,Cause-Effect,dev,0.1891891891891892,causal_stength_suf,conceptnet
775,accuracy,Cause-Effect,test,0.2727272727272727,causal_stength_suf,conceptnet
776,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_suf,conceptnet
777,accuracy,Cause-Effect,test,0.20454545454545456,causal_stength_suf,conceptnet
778,accuracy,Cause-Effect,dev,0.35135135135135137,causal_stength_suf,conceptnet
779,accuracy,Cause-Effect,test,0.20930232558139536,causal_stength_suf,conceptnet
780,accuracy,Cause-Effect,dev,0.2222222222222222,causal_stength_0.5,conceptnet
781,accuracy,Cause-Effect,test,0.375,causal_stength_0.5,conceptnet
782,accuracy,Cause-Effect,dev,0.3055555555555556,causal_stength_0.5,conceptnet
783,accuracy,Cause-Effect,test,0.2708333333333333,causal_stength_0.5,conceptnet
784,accuracy,Cause-Effect,dev,0.35135135135135137,causal_stength_0.5,conceptnet
785,accuracy,Cause-Effect,test,0.29545454545454547,causal_stength_0.5,conceptnet
786,accuracy,Cause-Effect,dev,0.24324324324324326,causal_stength_0.5,conceptnet
787,accuracy,Cause-Effect,test,0.22727272727272727,causal_stength_0.5,conceptnet
788,accuracy,Cause-Effect,dev,0.24324324324324326,causal_stength_0.5,conceptnet
789,accuracy,Cause-Effect,test,0.23255813953488372,causal_stength_0.5,conceptnet
790,accuracy,Cause-Effect,dev,0.19444444444444445,causal_stength_0.7,conceptnet
791,accuracy,Cause-Effect,test,0.22916666666666666,causal_stength_0.7,conceptnet
792,accuracy,Cause-Effect,dev,0.16666666666666666,causal_stength_0.7,conceptnet
793,accuracy,Cause-Effect,test,0.20833333333333334,causal_stength_0.7,conceptnet
794,accuracy,Cause-Effect,dev,0.2702702702702703,causal_stength_0.7,conceptnet
795,accuracy,Cause-Effect,test,0.11363636363636363,causal_stength_0.7,conceptnet
796,accuracy,Cause-Effect,dev,0.16216216216216217,causal_stength_0.7,conceptnet
797,accuracy,Cause-Effect,test,0.22727272727272727,causal_stength_0.7,conceptnet
798,accuracy,Cause-Effect,dev,0.21621621621621623,causal_stength_0.7,conceptnet
799,accuracy,Cause-Effect,test,0.2558139534883721,causal_stength_0.7,conceptnet
800,accuracy,Cause-Effect,dev,0.25,causal_stength_0.9,conceptnet
801,accuracy,Cause-Effect,test,0.2708333333333333,causal_stength_0.9,conceptnet
802,accuracy,Cause-Effect,dev,0.2222222222222222,causal_stength_0.9,conceptnet
803,accuracy,Cause-Effect,test,0.2916666666666667,causal_stength_0.9,conceptnet
804,accuracy,Cause-Effect,dev,0.21621621621621623,causal_stength_0.9,conceptnet
805,accuracy,Cause-Effect,test,0.20454545454545456,causal_stength_0.9,conceptnet
806,accuracy,Cause-Effect,dev,0.10810810810810811,causal_stength_0.9,conceptnet
807,accuracy,Cause-Effect,test,0.20454545454545456,causal_stength_0.9,conceptnet
808,accuracy,Cause-Effect,dev,0.24324324324324326,causal_stength_0.9,conceptnet
809,accuracy,Cause-Effect,test,0.3023255813953488,causal_stength_0.9,conceptnet
810,accuracy,Cause-Effect,dev,0.16666666666666666,causal_stength_1.0,conceptnet
811,accuracy,Cause-Effect,test,0.125,causal_stength_1.0,conceptnet
812,accuracy,Cause-Effect,dev,0.1111111111111111,causal_stength_1.0,conceptnet
813,accuracy,Cause-Effect,test,0.20833333333333334,causal_stength_1.0,conceptnet
814,accuracy,Cause-Effect,dev,0.1891891891891892,causal_stength_1.0,conceptnet
815,accuracy,Cause-Effect,test,0.20454545454545456,causal_stength_1.0,conceptnet
816,accuracy,Cause-Effect,dev,0.32432432432432434,causal_stength_1.0,conceptnet
817,accuracy,Cause-Effect,test,0.25,causal_stength_1.0,conceptnet
818,accuracy,Cause-Effect,dev,0.21621621621621623,causal_stength_1.0,conceptnet
819,accuracy,Cause-Effect,test,0.2558139534883721,causal_stength_1.0,conceptnet
820,accuracy,Cause-Effect,dev,0.4166666666666667,avg_freq_uni,conceptnet
821,accuracy,Cause-Effect,test,0.3541666666666667,avg_freq_uni,conceptnet
822,accuracy,Cause-Effect,dev,0.32432432432432434,avg_freq_uni,conceptnet
823,accuracy,Cause-Effect,test,0.34782608695652173,avg_freq_uni,conceptnet
824,accuracy,Cause-Effect,dev,0.2702702702702703,avg_freq_uni,conceptnet
825,accuracy,Cause-Effect,test,0.3111111111111111,avg_freq_uni,conceptnet
826,accuracy,Cause-Effect,dev,0.2972972972972973,avg_freq_uni,conceptnet
827,accuracy,Cause-Effect,test,0.25,avg_freq_uni,conceptnet
828,accuracy,Cause-Effect,dev,0.1891891891891892,avg_freq_uni,conceptnet
829,accuracy,Cause-Effect,test,0.2727272727272727,avg_freq_uni,conceptnet
830,accuracy,Cause-Effect,dev,0.3333333333333333,avg_freq_bi,conceptnet
831,accuracy,Cause-Effect,test,0.3617021276595745,avg_freq_bi,conceptnet
832,accuracy,Cause-Effect,dev,0.2972972972972973,avg_freq_bi,conceptnet
833,accuracy,Cause-Effect,test,0.2608695652173913,avg_freq_bi,conceptnet
834,accuracy,Cause-Effect,dev,0.2972972972972973,avg_freq_bi,conceptnet
835,accuracy,Cause-Effect,test,0.28888888888888886,avg_freq_bi,conceptnet
836,accuracy,Cause-Effect,dev,0.21621621621621623,avg_freq_bi,conceptnet
837,accuracy,Cause-Effect,test,0.3333333333333333,avg_freq_bi,conceptnet
838,accuracy,Cause-Effect,dev,0.35135135135135137,avg_freq_bi,conceptnet
839,accuracy,Cause-Effect,test,0.25,avg_freq_bi,conceptnet
